images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label,Name,Imprint,Color,Shape,Strength
00591-5052-01_PART_1_OF_1_CHAL10_SF_BD215E8A.jpg,00591-5052-01_BD215E8A,591,5052,True,True,False,fcn_mix_weight/dr_224/00591-5052-01_PART_1_OF_1_CHAL10_SF_BD215E8A.jpg,00591-5052-01_BD215E8A,PredniSONE,5052 DAN DAN,White,Round,5 mg
00591-5307-01_PART_1_OF_1_CHAL10_SB_B8215C7A.jpg,00591-5307-01_B8215C7A,591,5307,True,False,False,fcn_mix_weight/dr_224/00591-5307-01_PART_1_OF_1_CHAL10_SB_B8215C7A.jpg,00591-5307-01_B8215C7A,Promethazine Hydrochloride,5307 DAN DAN,White,Round,25 mg
00591-5307-01_PART_1_OF_1_CHAL10_SF_B8215C7A.jpg,00591-5307-01_B8215C7A,591,5307,True,True,False,fcn_mix_weight/dr_224/00591-5307-01_PART_1_OF_1_CHAL10_SF_B8215C7A.jpg,00591-5307-01_B8215C7A,Promethazine Hydrochloride,5307 DAN DAN,White,Round,25 mg
00591-5335-01_PART_1_OF_1_CHAL10_SB_501DA84D.jpg,00591-5335-01_501DA84D,591,5335,True,False,False,fcn_mix_weight/dr_224/00591-5335-01_PART_1_OF_1_CHAL10_SB_501DA84D.jpg,00591-5335-01_501DA84D,Trihexyphenidyl Hydrochloride,DAN DAN 5335,White,Round,2 mg
00591-5335-01_PART_1_OF_1_CHAL10_SF_501DA84D.jpg,00591-5335-01_501DA84D,591,5335,True,True,False,fcn_mix_weight/dr_224/00591-5335-01_PART_1_OF_1_CHAL10_SF_501DA84D.jpg,00591-5335-01_501DA84D,Trihexyphenidyl Hydrochloride,DAN DAN 5335,White,Round,2 mg
00591-5442-01_PART_1_OF_1_CHAL10_SB_BA205D42.jpg,00591-5442-01_BA205D42,591,5442,True,False,False,fcn_mix_weight/dr_224/00591-5442-01_PART_1_OF_1_CHAL10_SB_BA205D42.jpg,00591-5442-01_BA205D42,PredniSONE,5442 DAN DAN,White,Round,10 mg
00591-5442-01_PART_1_OF_1_CHAL10_SF_BA205D42.jpg,00591-5442-01_BA205D42,591,5442,True,True,False,fcn_mix_weight/dr_224/00591-5442-01_PART_1_OF_1_CHAL10_SF_BA205D42.jpg,00591-5442-01_BA205D42,PredniSONE,5442 DAN DAN,White,Round,10 mg
00591-5554-01_PART_1_OF_1_CHAL10_SB_E52172FB.jpg,00591-5554-01_E52172FB,591,5554,True,False,False,fcn_mix_weight/dr_224/00591-5554-01_PART_1_OF_1_CHAL10_SB_E52172FB.jpg,00591-5554-01_E52172FB,Propranolol Hydrochloride,10 DAN 5554,Orange,Round,10 mg
00591-5554-01_PART_1_OF_1_CHAL10_SF_E52172FB.jpg,00591-5554-01_E52172FB,591,5554,True,True,False,fcn_mix_weight/dr_224/00591-5554-01_PART_1_OF_1_CHAL10_SF_E52172FB.jpg,00591-5554-01_E52172FB,Propranolol Hydrochloride,10 DAN 5554,Orange,Round,10 mg
00591-5556-01_PART_1_OF_1_CHAL10_SB_0E21876C.jpg,00591-5556-01_0E21876C,591,5556,True,False,False,fcn_mix_weight/dr_224/00591-5556-01_PART_1_OF_1_CHAL10_SB_0E21876C.jpg,00591-5556-01_0E21876C,Propranolol Hydrochloride,40 DAN 5556,Green,Round,40 mg
00591-5556-01_PART_1_OF_1_CHAL10_SF_0E21876C.jpg,00591-5556-01_0E21876C,591,5556,True,True,False,fcn_mix_weight/dr_224/00591-5556-01_PART_1_OF_1_CHAL10_SF_0E21876C.jpg,00591-5556-01_0E21876C,Propranolol Hydrochloride,40 DAN 5556,Green,Round,40 mg
00591-5694-01_PART_1_OF_1_CHAL10_SB_F90E7C93.jpg,00591-5694-01_F90E7C93,591,5694,True,False,False,fcn_mix_weight/dr_224/00591-5694-01_PART_1_OF_1_CHAL10_SB_F90E7C93.jpg,00591-5694-01_F90E7C93,,,,,
00591-5694-01_PART_1_OF_1_CHAL10_SF_F90E7C93.jpg,00591-5694-01_F90E7C93,591,5694,True,True,False,fcn_mix_weight/dr_224/00591-5694-01_PART_1_OF_1_CHAL10_SF_F90E7C93.jpg,00591-5694-01_F90E7C93,,,,,
00591-5788-01_PART_1_OF_1_CHAL10_SB_C51FE2DF.jpg,00591-5788-01_C51FE2DF,591,5788,True,False,False,fcn_mix_weight/dr_224/00591-5788-01_PART_1_OF_1_CHAL10_SB_C51FE2DF.jpg,00591-5788-01_C51FE2DF,,,,,
00591-5788-01_PART_1_OF_1_CHAL10_SF_C51FE2DF.jpg,00591-5788-01_C51FE2DF,591,5788,True,True,False,fcn_mix_weight/dr_224/00591-5788-01_PART_1_OF_1_CHAL10_SF_C51FE2DF.jpg,00591-5788-01_C51FE2DF,,,,,
00597-0044-37_PART_1_OF_1_CHAL10_SB_D116E8D7.jpg,00597-0044-37_D116E8D7,597,44,True,False,False,fcn_mix_weight/dr_224/00597-0044-37_PART_1_OF_1_CHAL10_SB_D116E8D7.jpg,00597-0044-37_D116E8D7,Micardis HCT,LOGO H8,Red & White,Oval,12.5 mg / 80 mg
00597-0044-37_PART_1_OF_1_CHAL10_SF_D116E8D7.jpg,00597-0044-37_D116E8D7,597,44,True,True,False,fcn_mix_weight/dr_224/00597-0044-37_PART_1_OF_1_CHAL10_SF_D116E8D7.jpg,00597-0044-37_D116E8D7,Micardis HCT,LOGO H8,Red & White,Oval,12.5 mg / 80 mg
00597-0046-60_PART_1_OF_1_CHAL10_SB_C01DE05F.jpg,00597-0046-60_C01DE05F,597,46,True,False,False,fcn_mix_weight/dr_224/00597-0046-60_PART_1_OF_1_CHAL10_SB_C01DE05F.jpg,00597-0046-60_C01DE05F,Viramune,54 193,White,Oval,200 mg
00597-0046-60_PART_1_OF_1_CHAL10_SF_C01DE05F.jpg,00597-0046-60_C01DE05F,597,46,True,True,False,fcn_mix_weight/dr_224/00597-0046-60_PART_1_OF_1_CHAL10_SF_C01DE05F.jpg,00597-0046-60_C01DE05F,Viramune,54 193,White,Oval,200 mg
00603-2406-21_PART_1_OF_1_CHAL10_SB_92204932.jpg,00603-2406-21_92204932,603,2406,True,False,False,fcn_mix_weight/dr_224/00603-2406-21_PART_1_OF_1_CHAL10_SB_92204932.jpg,00603-2406-21_92204932,Baclofen,V 22 65,White,Oval,10 mg
00603-2406-21_PART_1_OF_1_CHAL10_SF_92204932.jpg,00603-2406-21_92204932,603,2406,True,True,False,fcn_mix_weight/dr_224/00603-2406-21_PART_1_OF_1_CHAL10_SF_92204932.jpg,00603-2406-21_92204932,Baclofen,V 22 65,White,Oval,10 mg
00603-2545-21_PART_1_OF_1_CHAL10_SB_F223797B.jpg,00603-2545-21_F223797B,603,2545,True,False,False,fcn_mix_weight/dr_224/00603-2545-21_PART_1_OF_1_CHAL10_SB_F223797B.jpg,00603-2545-21_F223797B,"Acetaminophen, Butalbital and Caffeine",23 57 V,White,Capsule-shape,500 mg / 50 mg / 40 mg
00603-2545-21_PART_1_OF_1_CHAL10_SF_F223797B.jpg,00603-2545-21_F223797B,603,2545,True,True,False,fcn_mix_weight/dr_224/00603-2545-21_PART_1_OF_1_CHAL10_SF_F223797B.jpg,00603-2545-21_F223797B,"Acetaminophen, Butalbital and Caffeine",23 57 V,White,Capsule-shape,500 mg / 50 mg / 40 mg
00603-2957-21_PART_1_OF_1_CHAL10_SB_46232309.jpg,00603-2957-21_46232309,603,2957,True,False,False,fcn_mix_weight/dr_224/00603-2957-21_PART_1_OF_1_CHAL10_SB_46232309.jpg,00603-2957-21_46232309,Clonidine Hydrochloride,25 41 V,Tan,Oval,0.1 mg
00603-2957-21_PART_1_OF_1_CHAL10_SF_46232309.jpg,00603-2957-21_46232309,603,2957,True,True,False,fcn_mix_weight/dr_224/00603-2957-21_PART_1_OF_1_CHAL10_SF_46232309.jpg,00603-2957-21_46232309,Clonidine Hydrochloride,25 41 V,Tan,Oval,0.1 mg
00603-3079-21_PART_1_OF_1_CHAL10_SB_F4267A63.jpg,00603-3079-21_F4267A63,603,3079,True,False,False,fcn_mix_weight/dr_224/00603-3079-21_PART_1_OF_1_CHAL10_SB_F4267A63.jpg,00603-3079-21_F4267A63,Cyclobenzaprine Hydrochloride,2632 V,Yellow,Round,10 mg
00603-3079-21_PART_1_OF_1_CHAL10_SF_F4267A63.jpg,00603-3079-21_F4267A63,603,3079,True,True,False,fcn_mix_weight/dr_224/00603-3079-21_PART_1_OF_1_CHAL10_SF_F4267A63.jpg,00603-3079-21_F4267A63,Cyclobenzaprine Hydrochloride,2632 V,Yellow,Round,10 mg
00603-3741-21_PART_1_OF_1_CHAL10_SB_DD22EEE7.jpg,00603-3741-21_DD22EEE7,603,3741,True,False,False,fcn_mix_weight/dr_224/00603-3741-21_PART_1_OF_1_CHAL10_SB_DD22EEE7.jpg,00603-3741-21_DD22EEE7,Furosemide,3171 V,White,Round,80 mg
00603-3741-21_PART_1_OF_1_CHAL10_SF_DD22EEE7.jpg,00603-3741-21_DD22EEE7,603,3741,True,True,False,fcn_mix_weight/dr_224/00603-3741-21_PART_1_OF_1_CHAL10_SF_DD22EEE7.jpg,00603-3741-21_DD22EEE7,Furosemide,3171 V,White,Round,80 mg
00603-3856-21_PART_1_OF_1_CHAL10_SB_AC265632.jpg,00603-3856-21_AC265632,603,3856,True,False,False,fcn_mix_weight/dr_224/00603-3856-21_PART_1_OF_1_CHAL10_SB_AC265632.jpg,00603-3856-21_AC265632,Hydrochlorothiazide,3571 V,Orange,Round,25 mg
00603-3856-21_PART_1_OF_1_CHAL10_SF_AC265632.jpg,00603-3856-21_AC265632,603,3856,True,True,False,fcn_mix_weight/dr_224/00603-3856-21_PART_1_OF_1_CHAL10_SF_AC265632.jpg,00603-3856-21_AC265632,Hydrochlorothiazide,3571 V,Orange,Round,25 mg
00603-5165-32_PART_1_OF_1_CHAL10_SB_2F1B97BC.jpg,00603-5165-32_2F1B97BC,603,5165,True,False,False,fcn_mix_weight/dr_224/00603-5165-32_PART_1_OF_1_CHAL10_SB_2F1B97BC.jpg,00603-5165-32_2F1B97BC,,,,,
00603-5165-32_PART_1_OF_1_CHAL10_SF_2F1B97BC.jpg,00603-5165-32_2F1B97BC,603,5165,True,True,False,fcn_mix_weight/dr_224/00603-5165-32_PART_1_OF_1_CHAL10_SF_2F1B97BC.jpg,00603-5165-32_2F1B97BC,,,,,
00603-5438-21_PART_1_OF_1_CHAL10_SB_B0265872.jpg,00603-5438-21_B0265872,603,5438,True,False,False,fcn_mix_weight/dr_224/00603-5438-21_PART_1_OF_1_CHAL10_SB_B0265872.jpg,00603-5438-21_B0265872,Promethazine Hydrochloride,5137 V,White,Round,25 mg
00603-5438-21_PART_1_OF_1_CHAL10_SF_B0265872.jpg,00603-5438-21_B0265872,603,5438,True,True,False,fcn_mix_weight/dr_224/00603-5438-21_PART_1_OF_1_CHAL10_SF_B0265872.jpg,00603-5438-21_B0265872,Promethazine Hydrochloride,5137 V,White,Round,25 mg
00603-5771-21_PART_1_OF_1_CHAL10_SB_38231C78.jpg,00603-5771-21_38231C78,603,5771,True,False,False,fcn_mix_weight/dr_224/00603-5771-21_PART_1_OF_1_CHAL10_SB_38231C78.jpg,00603-5771-21_38231C78,Sotalol Hydrochloride,58 77 V,Blue,Capsule-shape,160 mg
00603-5771-21_PART_1_OF_1_CHAL10_SF_38231C78.jpg,00603-5771-21_38231C78,603,5771,True,True,False,fcn_mix_weight/dr_224/00603-5771-21_PART_1_OF_1_CHAL10_SF_38231C78.jpg,00603-5771-21_38231C78,Sotalol Hydrochloride,58 77 V,Blue,Capsule-shape,160 mg
00603-6147-21_PART_1_OF_1_CHAL10_SB_212190CC.jpg,00603-6147-21_212190CC,603,6147,True,False,False,fcn_mix_weight/dr_224/00603-6147-21_PART_1_OF_1_CHAL10_SB_212190CC.jpg,00603-6147-21_212190CC,,,,,
00603-6147-21_PART_1_OF_1_CHAL10_SF_212190CC.jpg,00603-6147-21_212190CC,603,6147,True,True,False,fcn_mix_weight/dr_224/00603-6147-21_PART_1_OF_1_CHAL10_SF_212190CC.jpg,00603-6147-21_212190CC,,,,,
00603-6148-21_PART_1_OF_1_CHAL10_SB_5126A8E5.jpg,00603-6148-21_5126A8E5,603,6148,True,False,False,fcn_mix_weight/dr_224/00603-6148-21_PART_1_OF_1_CHAL10_SB_5126A8E5.jpg,00603-6148-21_5126A8E5,,,,,
00603-6148-21_PART_1_OF_1_CHAL10_SF_5126A8E5.jpg,00603-6148-21_5126A8E5,603,6148,True,True,False,fcn_mix_weight/dr_224/00603-6148-21_PART_1_OF_1_CHAL10_SF_5126A8E5.jpg,00603-6148-21_5126A8E5,,,,,
00777-3105-02_PART_1_OF_1_CHAL10_SB_061C8364.jpg,00777-3105-02_061C8364,777,3105,True,False,False,fcn_mix_weight/dr_224/00777-3105-02_PART_1_OF_1_CHAL10_SB_061C8364.jpg,00777-3105-02_061C8364,Prozac,DISTA 3105 PROZAC 20 mg,Green & Yellow,Capsule-shape,20 mg
00777-3105-02_PART_1_OF_1_CHAL10_SF_061C8364.jpg,00777-3105-02_061C8364,777,3105,True,True,False,fcn_mix_weight/dr_224/00777-3105-02_PART_1_OF_1_CHAL10_SF_061C8364.jpg,00777-3105-02_061C8364,Prozac,DISTA 3105 PROZAC 20 mg,Green & Yellow,Capsule-shape,20 mg
00781-1146-01_PART_1_OF_1_CHAL10_SB_F422FA27.jpg,00781-1146-01_F422FA27,781,1146,True,False,False,fcn_mix_weight/dr_224/00781-1146-01_PART_1_OF_1_CHAL10_SB_F422FA27.jpg,00781-1146-01_F422FA27,Glyburide,cor 124,Yellow,Round,2.5 mg
00781-1146-01_PART_1_OF_1_CHAL10_SF_F422FA27.jpg,00781-1146-01_F422FA27,781,1146,True,True,False,fcn_mix_weight/dr_224/00781-1146-01_PART_1_OF_1_CHAL10_SF_F422FA27.jpg,00781-1146-01_F422FA27,Glyburide,cor 124,Yellow,Round,2.5 mg
00781-1191-01_PART_1_OF_1_CHAL10_SB_F920FCA7.jpg,00781-1191-01_F920FCA7,781,1191,True,False,False,fcn_mix_weight/dr_224/00781-1191-01_PART_1_OF_1_CHAL10_SB_F920FCA7.jpg,00781-1191-01_F920FCA7,,,,,
00781-1191-01_PART_1_OF_1_CHAL10_SF_F920FCA7.jpg,00781-1191-01_F920FCA7,781,1191,True,True,False,fcn_mix_weight/dr_224/00781-1191-01_PART_1_OF_1_CHAL10_SF_F920FCA7.jpg,00781-1191-01_F920FCA7,,,,,
00781-1452-01_PART_1_OF_1_CHAL10_SB_D720EBF7.jpg,00781-1452-01_D720EBF7,781,1452,True,False,False,fcn_mix_weight/dr_224/00781-1452-01_PART_1_OF_1_CHAL10_SB_D720EBF7.jpg,00781-1452-01_D720EBF7,Glipizide,GG 771,White,Round,5 mg
00781-1452-01_PART_1_OF_1_CHAL10_SF_D720EBF7.jpg,00781-1452-01_D720EBF7,781,1452,True,True,False,fcn_mix_weight/dr_224/00781-1452-01_PART_1_OF_1_CHAL10_SF_D720EBF7.jpg,00781-1452-01_D720EBF7,Glipizide,GG 771,White,Round,5 mg
00781-1486-01_PART_1_OF_1_CHAL10_SB_16240B50.jpg,00781-1486-01_16240B50,781,1486,True,False,False,fcn_mix_weight/dr_224/00781-1486-01_PART_1_OF_1_CHAL10_SB_16240B50.jpg,00781-1486-01_16240B50,Amitriptyline Hydrochloride,GG 40,Pink,Round,10 mg
00781-1486-01_PART_1_OF_1_CHAL10_SF_16240B50.jpg,00781-1486-01_16240B50,781,1486,True,True,False,fcn_mix_weight/dr_224/00781-1486-01_PART_1_OF_1_CHAL10_SF_16240B50.jpg,00781-1486-01_16240B50,Amitriptyline Hydrochloride,GG 40,Pink,Round,10 mg
00781-1487-01_PART_1_OF_1_CHAL10_SB_112408E0.jpg,00781-1487-01_112408E0,781,1487,True,False,False,fcn_mix_weight/dr_224/00781-1487-01_PART_1_OF_1_CHAL10_SB_112408E0.jpg,00781-1487-01_112408E0,Amitriptyline Hydrochloride,GG 44,Green,Round,25 mg
00781-1487-01_PART_1_OF_1_CHAL10_SF_112408E0.jpg,00781-1487-01_112408E0,781,1487,True,True,False,fcn_mix_weight/dr_224/00781-1487-01_PART_1_OF_1_CHAL10_SF_112408E0.jpg,00781-1487-01_112408E0,Amitriptyline Hydrochloride,GG 44,Green,Round,25 mg
00781-1506-01_PART_1_OF_1_CHAL10_SB_36201B40.jpg,00781-1506-01_36201B40,781,1506,True,False,False,fcn_mix_weight/dr_224/00781-1506-01_PART_1_OF_1_CHAL10_SB_36201B40.jpg,00781-1506-01_36201B40,Atenolol,GG 263,White,Round,50 mg
00781-1506-01_PART_1_OF_1_CHAL10_SF_36201B40.jpg,00781-1506-01_36201B40,781,1506,True,True,False,fcn_mix_weight/dr_224/00781-1506-01_PART_1_OF_1_CHAL10_SF_36201B40.jpg,00781-1506-01_36201B40,Atenolol,GG 263,White,Round,50 mg
00781-1507-01_PART_1_OF_1_CHAL10_SB_39201C90.jpg,00781-1507-01_39201C90,781,1507,True,False,False,fcn_mix_weight/dr_224/00781-1507-01_PART_1_OF_1_CHAL10_SB_39201C90.jpg,00781-1507-01_39201C90,Atenolol,GG 264,White,Round,100 mg
00781-1507-01_PART_1_OF_1_CHAL10_SF_39201C90.jpg,00781-1507-01_39201C90,781,1507,True,True,False,fcn_mix_weight/dr_224/00781-1507-01_PART_1_OF_1_CHAL10_SF_39201C90.jpg,00781-1507-01_39201C90,Atenolol,GG 264,White,Round,100 mg
00781-1787-01_PART_1_OF_1_CHAL10_SB_BA235D2A.jpg,00781-1787-01_BA235D2A,781,1787,True,False,False,fcn_mix_weight/dr_224/00781-1787-01_PART_1_OF_1_CHAL10_SB_BA235D2A.jpg,00781-1787-01_BA235D2A,Diclofenac Sodium Delayed Release,GG 738,Brown,Round,50 mg
00781-1787-01_PART_1_OF_1_CHAL10_SF_BA235D2A.jpg,00781-1787-01_BA235D2A,781,1787,True,True,False,fcn_mix_weight/dr_224/00781-1787-01_PART_1_OF_1_CHAL10_SF_BA235D2A.jpg,00781-1787-01_BA235D2A,Diclofenac Sodium Delayed Release,GG 738,Brown,Round,50 mg
00781-1966-01_PART_1_OF_1_CHAL10_SB_B5265AE2.jpg,00781-1966-01_B5265AE2,781,1966,True,False,False,fcn_mix_weight/dr_224/00781-1966-01_PART_1_OF_1_CHAL10_SB_B5265AE2.jpg,00781-1966-01_B5265AE2,Furosemide,GG 201,White,Round,40 mg
00781-1966-01_PART_1_OF_1_CHAL10_SF_B5265AE2.jpg,00781-1966-01_B5265AE2,781,1966,True,True,False,fcn_mix_weight/dr_224/00781-1966-01_PART_1_OF_1_CHAL10_SF_B5265AE2.jpg,00781-1966-01_B5265AE2,Furosemide,GG 201,White,Round,40 mg
00781-2020-05_PART_1_OF_1_CHAL10_SB_D812EC47.jpg,00781-2020-05_D812EC47,781,2020,True,False,False,fcn_mix_weight/dr_224/00781-2020-05_PART_1_OF_1_CHAL10_SB_D812EC47.jpg,00781-2020-05_D812EC47,Amoxicillin,GG 848 AMOX 250,Yellow,Capsule-shape,250 mg
00781-2020-05_PART_1_OF_1_CHAL10_SF_D812EC47.jpg,00781-2020-05_D812EC47,781,2020,True,True,False,fcn_mix_weight/dr_224/00781-2020-05_PART_1_OF_1_CHAL10_SF_D812EC47.jpg,00781-2020-05_D812EC47,Amoxicillin,GG 848 AMOX 250,Yellow,Capsule-shape,250 mg
00781-2053-01_PART_1_OF_1_CHAL10_SB_521E2911.jpg,00781-2053-01_521E2911,781,2053,True,False,False,fcn_mix_weight/dr_224/00781-2053-01_PART_1_OF_1_CHAL10_SB_521E2911.jpg,00781-2053-01_521E2911,Terazosin Hydrochloride,GG 623 GG 623,Pink,Capsule-shape,5 mg
00781-2053-01_PART_1_OF_1_CHAL10_SF_521E2911.jpg,00781-2053-01_521E2911,781,2053,True,True,False,fcn_mix_weight/dr_224/00781-2053-01_PART_1_OF_1_CHAL10_SF_521E2911.jpg,00781-2053-01_521E2911,Terazosin Hydrochloride,GG 623 GG 623,Pink,Capsule-shape,5 mg
00781-2054-01_PART_1_OF_1_CHAL10_SB_A30ED1E6.jpg,00781-2054-01_A30ED1E6,781,2054,True,False,False,fcn_mix_weight/dr_224/00781-2054-01_PART_1_OF_1_CHAL10_SB_A30ED1E6.jpg,00781-2054-01_A30ED1E6,Terazosin Hydrochloride,GG 624 GG 624,Green,Capsule-shape,10 mg
00781-2054-01_PART_1_OF_1_CHAL10_SF_A30ED1E6.jpg,00781-2054-01_A30ED1E6,781,2054,True,True,False,fcn_mix_weight/dr_224/00781-2054-01_PART_1_OF_1_CHAL10_SF_A30ED1E6.jpg,00781-2054-01_A30ED1E6,Terazosin Hydrochloride,GG 624 GG 624,Green,Capsule-shape,10 mg
00781-2201-01_PART_1_OF_1_CHAL10_SB_D01DE80F.jpg,00781-2201-01_D01DE80F,781,2201,True,False,False,fcn_mix_weight/dr_224/00781-2201-01_PART_1_OF_1_CHAL10_SB_D01DE80F.jpg,00781-2201-01_D01DE80F,Temazepam,GG 531 GG 531,Green / White,Capsule-shape,15 mg
00781-2201-01_PART_1_OF_1_CHAL10_SF_D01DE80F.jpg,00781-2201-01_D01DE80F,781,2201,True,True,False,fcn_mix_weight/dr_224/00781-2201-01_PART_1_OF_1_CHAL10_SF_D01DE80F.jpg,00781-2201-01_D01DE80F,Temazepam,GG 531 GG 531,Green / White,Capsule-shape,15 mg
00781-5046-01_PART_1_OF_1_CHAL10_SB_F223F92F.jpg,00781-5046-01_F223F92F,781,5046,True,False,False,fcn_mix_weight/dr_224/00781-5046-01_PART_1_OF_1_CHAL10_SB_F223F92F.jpg,00781-5046-01_F223F92F,Glimepiride,cor 165,Green,Round,2 mg
00781-5046-01_PART_1_OF_1_CHAL10_SF_F223F92F.jpg,00781-5046-01_F223F92F,781,5046,True,True,False,fcn_mix_weight/dr_224/00781-5046-01_PART_1_OF_1_CHAL10_SF_F223F92F.jpg,00781-5046-01_F223F92F,Glimepiride,cor 165,Green,Round,2 mg
00781-5181-01_PART_1_OF_1_CHAL10_SB_6C23B66D.jpg,00781-5181-01_6C23B66D,781,5181,True,False,False,fcn_mix_weight/dr_224/00781-5181-01_PART_1_OF_1_CHAL10_SB_6C23B66D.jpg,00781-5181-01_6C23B66D,Levothyroxine Sodium,GG 332 50,White,Capsule-shape,50 mcg (0.05 mg)
00781-5181-01_PART_1_OF_1_CHAL10_SF_6C23B66D.jpg,00781-5181-01_6C23B66D,781,5181,True,True,False,fcn_mix_weight/dr_224/00781-5181-01_PART_1_OF_1_CHAL10_SF_6C23B66D.jpg,00781-5181-01_6C23B66D,Levothyroxine Sodium,GG 332 50,White,Capsule-shape,50 mcg (0.05 mg)
00781-5183-01_PART_1_OF_1_CHAL10_SB_7E23BF6D.jpg,00781-5183-01_7E23BF6D,781,5183,True,False,False,fcn_mix_weight/dr_224/00781-5183-01_PART_1_OF_1_CHAL10_SB_7E23BF6D.jpg,00781-5183-01_7E23BF6D,Levothyroxine Sodium,GG 334 88,Green,Capsule-shape,88 mcg (0.088 mg)
00781-5183-01_PART_1_OF_1_CHAL10_SF_7E23BF6D.jpg,00781-5183-01_7E23BF6D,781,5183,True,True,False,fcn_mix_weight/dr_224/00781-5183-01_PART_1_OF_1_CHAL10_SF_7E23BF6D.jpg,00781-5183-01_7E23BF6D,Levothyroxine Sodium,GG 334 88,Green,Capsule-shape,88 mcg (0.088 mg)
00781-5184-01_PART_1_OF_1_CHAL10_SB_6E21B76D.jpg,00781-5184-01_6E21B76D,781,5184,True,False,False,fcn_mix_weight/dr_224/00781-5184-01_PART_1_OF_1_CHAL10_SB_6E21B76D.jpg,00781-5184-01_6E21B76D,Levothyroxine Sodium,GG 335 100,Yellow,Capsule-shape,100 mcg (0.1 mg)
00781-5184-01_PART_1_OF_1_CHAL10_SF_6E21B76D.jpg,00781-5184-01_6E21B76D,781,5184,True,True,False,fcn_mix_weight/dr_224/00781-5184-01_PART_1_OF_1_CHAL10_SF_6E21B76D.jpg,00781-5184-01_6E21B76D,Levothyroxine Sodium,GG 335 100,Yellow,Capsule-shape,100 mcg (0.1 mg)
00781-5185-01_PART_1_OF_1_CHAL10_SB_8323C1DE.jpg,00781-5185-01_8323C1DE,781,5185,True,False,False,fcn_mix_weight/dr_224/00781-5185-01_PART_1_OF_1_CHAL10_SB_8323C1DE.jpg,00781-5185-01_8323C1DE,Levothyroxine Sodium,GG 336 112,Pink,Capsule-shape,112 mcg (0.112 mg)
00781-5185-01_PART_1_OF_1_CHAL10_SF_8323C1DE.jpg,00781-5185-01_8323C1DE,781,5185,True,True,False,fcn_mix_weight/dr_224/00781-5185-01_PART_1_OF_1_CHAL10_SF_8323C1DE.jpg,00781-5185-01_8323C1DE,Levothyroxine Sodium,GG 336 112,Pink,Capsule-shape,112 mcg (0.112 mg)
00781-5186-01_PART_1_OF_1_CHAL10_SB_7A23BD5D.jpg,00781-5186-01_7A23BD5D,781,5186,True,False,False,fcn_mix_weight/dr_224/00781-5186-01_PART_1_OF_1_CHAL10_SB_7A23BD5D.jpg,00781-5186-01_7A23BD5D,Levothyroxine Sodium,GG 337 125,Beige,Capsule-shape,125 mcg (0.125 mg)
00781-5186-01_PART_1_OF_1_CHAL10_SF_7A23BD5D.jpg,00781-5186-01_7A23BD5D,781,5186,True,True,False,fcn_mix_weight/dr_224/00781-5186-01_PART_1_OF_1_CHAL10_SF_7A23BD5D.jpg,00781-5186-01_7A23BD5D,Levothyroxine Sodium,GG 337 125,Beige,Capsule-shape,125 mcg (0.125 mg)
00781-5187-01_PART_1_OF_1_CHAL10_SB_34239A1C.jpg,00781-5187-01_34239A1C,781,5187,True,False,False,fcn_mix_weight/dr_224/00781-5187-01_PART_1_OF_1_CHAL10_SB_34239A1C.jpg,00781-5187-01_34239A1C,Levothyroxine Sodium,GG 338 150,Blue,Oval,150 mcg (0.15 mg)
00781-5187-01_PART_1_OF_1_CHAL10_SF_34239A1C.jpg,00781-5187-01_34239A1C,781,5187,True,True,False,fcn_mix_weight/dr_224/00781-5187-01_PART_1_OF_1_CHAL10_SF_34239A1C.jpg,00781-5187-01_34239A1C,Levothyroxine Sodium,GG 338 150,Blue,Oval,150 mcg (0.15 mg)
00781-5188-01_PART_1_OF_1_CHAL10_SB_D020E837.jpg,00781-5188-01_D020E837,781,5188,True,False,False,fcn_mix_weight/dr_224/00781-5188-01_PART_1_OF_1_CHAL10_SB_D020E837.jpg,00781-5188-01_D020E837,Levothyroxine Sodium,GG 339 175,Purple,Oval,175 mcg
00781-5188-01_PART_1_OF_1_CHAL10_SF_D020E837.jpg,00781-5188-01_D020E837,781,5188,True,True,False,fcn_mix_weight/dr_224/00781-5188-01_PART_1_OF_1_CHAL10_SF_D020E837.jpg,00781-5188-01_D020E837,Levothyroxine Sodium,GG 339 175,Purple,Oval,175 mcg
00781-5189-01_PART_1_OF_1_CHAL10_SB_7523BAED.jpg,00781-5189-01_7523BAED,781,5189,True,False,False,fcn_mix_weight/dr_224/00781-5189-01_PART_1_OF_1_CHAL10_SB_7523BAED.jpg,00781-5189-01_7523BAED,Levothyroxine Sodium,200 GG 340,Pink,Capsule-shape,200 mcg (0.2 mg)
00781-5189-01_PART_1_OF_1_CHAL10_SF_7523BAED.jpg,00781-5189-01_7523BAED,781,5189,True,True,False,fcn_mix_weight/dr_224/00781-5189-01_PART_1_OF_1_CHAL10_SF_7523BAED.jpg,00781-5189-01_7523BAED,Levothyroxine Sodium,200 GG 340,Pink,Capsule-shape,200 mcg (0.2 mg)
